Timestamp: 102141 ms, Roll: -3.10457 rad, Pitch: 0.348726 rad
Timestamp: 102151 ms, Roll: -3.11029 rad, Pitch: 0.339308 rad
Timestamp: 102161 ms, Roll: -3.10319 rad, Pitch: 0.33078 rad
Timestamp: 102171 ms, Roll: -3.09228 rad, Pitch: 0.331321 rad
Timestamp: 102181 ms, Roll: -3.09932 rad, Pitch: 0.339579 rad
Timestamp: 102191 ms, Roll: -3.09437 rad, Pitch: 0.340289 rad
Timestamp: 102201 ms, Roll: -3.09617 rad, Pitch: 0.341738 rad
Timestamp: 102211 ms, Roll: -3.10694 rad, Pitch: 0.343177 rad
Timestamp: 102221 ms, Roll: -3.09622 rad, Pitch: 0.353807 rad
Timestamp: 102231 ms, Roll: -3.09391 rad, Pitch: 0.351014 rad
Timestamp: 102241 ms, Roll: -3.10353 rad, Pitch: 0.348364 rad
Timestamp: 102251 ms, Roll: -3.1014 rad, Pitch: 0.341253 rad
Timestamp: 102261 ms, Roll: -3.11388 rad, Pitch: 0.333418 rad
Timestamp: 102271 ms, Roll: -3.10457 rad, Pitch: 0.332924 rad
Timestamp: 102281 ms, Roll: -3.09568 rad, Pitch: 0.336727 rad
Timestamp: 102291 ms, Roll: -3.10231 rad, Pitch: 0.342641 rad
Timestamp: 102301 ms, Roll: -3.11525 rad, Pitch: 0.349364 rad
Timestamp: 102311 ms, Roll: -3.10784 rad, Pitch: 0.344911 rad
Timestamp: 102321 ms, Roll: -3.10261 rad, Pitch: 0.345045 rad
Timestamp: 102331 ms, Roll: -3.09282 rad, Pitch: 0.344294 rad
Timestamp: 102341 ms, Roll: -3.08698 rad, Pitch: 0.342348 rad
Timestamp: 102351 ms, Roll: -3.09324 rad, Pitch: 0.34347 rad
Timestamp: 102361 ms, Roll: -3.0995 rad, Pitch: 0.354452 rad
Timestamp: 102371 ms, Roll: -3.09725 rad, Pitch: 0.355125 rad
Timestamp: 102381 ms, Roll: -3.08918 rad, Pitch: 0.348593 rad
Timestamp: 102391 ms, Roll: -3.10153 rad, Pitch: 0.338304 rad
Timestamp: 102401 ms, Roll: -3.09977 rad, Pitch: 0.338121 rad
Timestamp: 102411 ms, Roll: -3.10513 rad, Pitch: 0.341998 rad
Timestamp: 102421 ms, Roll: -3.10938 rad, Pitch: 0.336657 rad
Timestamp: 102431 ms, Roll: -3.09622 rad, Pitch: 0.336594 rad
Timestamp: 102441 ms, Roll: -3.10485 rad, Pitch: 0.335742 rad
Timestamp: 102451 ms, Roll: -3.10278 rad, Pitch: 0.336008 rad
Timestamp: 102461 ms, Roll: -3.10593 rad, Pitch: 0.338641 rad
Timestamp: 102471 ms, Roll: -3.10231 rad, Pitch: 0.345542 rad
Timestamp: 102481 ms, Roll: -3.10457 rad, Pitch: 0.342945 rad
Timestamp: 102491 ms, Roll: -3.1014 rad, Pitch: 0.347028 rad
Timestamp: 102501 ms, Roll: -3.09936 rad, Pitch: 0.342124 rad
Timestamp: 102511 ms, Roll: -3.10221 rad, Pitch: 0.334868 rad
Timestamp: 102521 ms, Roll: -3.09568 rad, Pitch: 0.334824 rad
Timestamp: 102531 ms, Roll: -3.09524 rad, Pitch: 0.342615 rad
Timestamp: 102541 ms, Roll: -3.10501 rad, Pitch: 0.349679 rad
Timestamp: 102551 ms, Roll: -3.10062 rad, Pitch: 0.344601 rad
Timestamp: 102561 ms, Roll: -3.1017 rad, Pitch: 0.352233 rad
Timestamp: 102571 ms, Roll: -3.09725 rad, Pitch: 0.348455 rad
Timestamp: 102581 ms, Roll: -3.1004 rad, Pitch: 0.346321 rad
Timestamp: 102591 ms, Roll: -3.10036 rad, Pitch: 0.339934 rad
Timestamp: 102601 ms, Roll: -3.10257 rad, Pitch: 0.342508 rad
Timestamp: 102611 ms, Roll: -3.10921 rad, Pitch: 0.335453 rad
Timestamp: 102621 ms, Roll: -3.09982 rad, Pitch: 0.336832 rad
Timestamp: 102631 ms, Roll: -3.09612 rad, Pitch: 0.339195 rad
Timestamp: 102641 ms, Roll: -3.10231 rad, Pitch: 0.343609 rad
Timestamp: 102651 ms, Roll: -3.1112 rad, Pitch: 0.341984 rad
Timestamp: 102661 ms, Roll: -3.10609 rad, Pitch: 0.334416 rad
Timestamp: 102671 ms, Roll: -3.09554 rad, Pitch: 0.331997 rad
Timestamp: 102681 ms, Roll: -3.09955 rad, Pitch: 0.335967 rad
Timestamp: 102691 ms, Roll: -3.09715 rad, Pitch: 0.346277 rad
Timestamp: 102701 ms, Roll: -3.10465 rad, Pitch: 0.349947 rad
Timestamp: 102711 ms, Roll: -3.10353 rad, Pitch: 0.356027 rad
Timestamp: 102721 ms, Roll: -3.10027 rad, Pitch: 0.357894 rad
Timestamp: 102731 ms, Roll: -3.09895 rad, Pitch: 0.353911 rad
Timestamp: 102741 ms, Roll: -3.09038 rad, Pitch: 0.34695 rad
Timestamp: 102751 ms, Roll: -3.1029 rad, Pitch: 0.337877 rad
Timestamp: 102761 ms, Roll: -3.09782 rad, Pitch: 0.33104 rad
Timestamp: 102771 ms, Roll: -3.09401 rad, Pitch: 0.321411 rad
Timestamp: 102781 ms, Roll: -3.09911 rad, Pitch: 0.329423 rad
Timestamp: 102791 ms, Roll: -3.10398 rad, Pitch: 0.335017 rad
Timestamp: 102801 ms, Roll: -3.11322 rad, Pitch: 0.348554 rad
Timestamp: 102811 ms, Roll: -3.10998 rad, Pitch: 0.35298 rad
Timestamp: 102821 ms, Roll: -3.10223 rad, Pitch: 0.354916 rad
Timestamp: 102831 ms, Roll: -3.09918 rad, Pitch: 0.343497 rad
Timestamp: 102841 ms, Roll: -3.09646 rad, Pitch: 0.338748 rad
Timestamp: 102851 ms, Roll: -3.09879 rad, Pitch: 0.338389 rad
Timestamp: 102861 ms, Roll: -3.0934 rad, Pitch: 0.334833 rad
Timestamp: 102871 ms, Roll: -3.09472 rad, Pitch: 0.331294 rad
Timestamp: 102881 ms, Roll: -3.09852 rad, Pitch: 0.338494 rad
Timestamp: 102891 ms, Roll: -3.10461 rad, Pitch: 0.350297 rad
Timestamp: 102901 ms, Roll: -3.11437 rad, Pitch: 0.349788 rad
Timestamp: 102911 ms, Roll: -3.10477 rad, Pitch: 0.34603 rad
Timestamp: 102921 ms, Roll: -3.09805 rad, Pitch: 0.341896 rad
Timestamp: 102931 ms, Roll: -3.09421 rad, Pitch: 0.338433 rad
Timestamp: 102941 ms, Roll: -3.09391 rad, Pitch: 0.330599 rad
Timestamp: 102951 ms, Roll: -3.09689 rad, Pitch: 0.330045 rad
Timestamp: 102961 ms, Roll: -3.10089 rad, Pitch: 0.339705 rad
Timestamp: 102971 ms, Roll: -3.10984 rad, Pitch: 0.355361 rad
Timestamp: 102981 ms, Roll: -3.10558 rad, Pitch: 0.350401 rad
Timestamp: 102991 ms, Roll: -3.1111 rad, Pitch: 0.351678 rad
Timestamp: 103001 ms, Roll: -3.10469 rad, Pitch: 0.344801 rad
Timestamp: 103011 ms, Roll: -3.10045 rad, Pitch: 0.344058 rad
Timestamp: 103021 ms, Roll: -3.09008 rad, Pitch: 0.336405 rad
Timestamp: 103031 ms, Roll: -3.09371 rad, Pitch: 0.33 rad
Timestamp: 103041 ms, Roll: -3.09588 rad, Pitch: 0.332556 rad
Timestamp: 103051 ms, Roll: -3.0968 rad, Pitch: 0.338308 rad
Timestamp: 103061 ms, Roll: -3.10093 rad, Pitch: 0.34032 rad
Timestamp: 103071 ms, Roll: -3.10449 rad, Pitch: 0.355192 rad
Timestamp: 103081 ms, Roll: -3.09805 rad, Pitch: 0.359175 rad
Timestamp: 103091 ms, Roll: -3.10554 rad, Pitch: 0.35364 rad
Timestamp: 103101 ms, Roll: -3.10578 rad, Pitch: 0.346734 rad
Timestamp: 103111 ms, Roll: -3.10705 rad, Pitch: 0.342151 rad
Timestamp: 103121 ms, Roll: -3.10089 rad, Pitch: 0.338752 rad
Timestamp: 103131 ms, Roll: -3.09739 rad, Pitch: 0.342646 rad
Timestamp: 103141 ms, Roll: -3.10265 rad, Pitch: 0.339903 rad
Timestamp: 103151 ms, Roll: -3.10257 rad, Pitch: 0.340584 rad
Timestamp: 103161 ms, Roll: -3.109 rad, Pitch: 0.348077 rad
Timestamp: 103171 ms, Roll: -3.09995 rad, Pitch: 0.358486 rad
Timestamp: 103181 ms, Roll: -3.10319 rad, Pitch: 0.355037 rad
Timestamp: 103191 ms, Roll: -3.10307 rad, Pitch: 0.365744 rad
Timestamp: 103201 ms, Roll: -3.09904 rad, Pitch: 0.357038 rad
Timestamp: 103211 ms, Roll: -3.09437 rad, Pitch: 0.348844 rad
Timestamp: 103221 ms, Roll: -3.08768 rad, Pitch: 0.33363 rad
Timestamp: 103231 ms, Roll: -3.09689 rad, Pitch: 0.333849 rad
Timestamp: 103241 ms, Roll: -3.10686 rad, Pitch: 0.344825 rad
Timestamp: 103251 ms, Roll: -3.10679 rad, Pitch: 0.338761 rad
Timestamp: 103261 ms, Roll: -3.11229 rad, Pitch: 0.349678 rad
Timestamp: 103271 ms, Roll: -3.10231 rad, Pitch: 0.350362 rad
Timestamp: 103281 ms, Roll: -3.10461 rad, Pitch: 0.336801 rad
Timestamp: 103291 ms, Roll: -3.10903 rad, Pitch: 0.335204 rad
Timestamp: 103301 ms, Roll: -3.10513 rad, Pitch: 0.32669 rad
Timestamp: 103311 ms, Roll: -3.10225 rad, Pitch: 0.312561 rad
Timestamp: 103321 ms, Roll: -3.09593 rad, Pitch: 0.31121 rad
Timestamp: 103331 ms, Roll: -3.10119 rad, Pitch: 0.306763 rad
Timestamp: 103341 ms, Roll: -3.10132 rad, Pitch: 0.30199 rad
Timestamp: 103351 ms, Roll: -3.11178 rad, Pitch: 0.300393 rad
Timestamp: 103361 ms, Roll: -3.10548 rad, Pitch: 0.299733 rad
Timestamp: 103371 ms, Roll: -3.10551 rad, Pitch: 0.29264 rad
Timestamp: 103381 ms, Roll: -3.10856 rad, Pitch: 0.281109 rad
Timestamp: 103391 ms, Roll: -3.10774 rad, Pitch: 0.270308 rad
Timestamp: 103401 ms, Roll: -3.10796 rad, Pitch: 0.260854 rad
Timestamp: 103411 ms, Roll: -3.10803 rad, Pitch: 0.253464 rad
Timestamp: 103421 ms, Roll: -3.10407 rad, Pitch: 0.246039 rad
Timestamp: 103431 ms, Roll: -3.11022 rad, Pitch: 0.236975 rad
Timestamp: 103441 ms, Roll: -3.11446 rad, Pitch: 0.239483 rad
Timestamp: 103451 ms, Roll: -3.11342 rad, Pitch: 0.225645 rad
Timestamp: 103461 ms, Roll: -3.1082 rad, Pitch: 0.223627 rad
Timestamp: 103471 ms, Roll: -3.10403 rad, Pitch: 0.21465 rad
Timestamp: 103481 ms, Roll: -3.11029 rad, Pitch: 0.211705 rad
Timestamp: 103491 ms, Roll: -3.11045 rad, Pitch: 0.205672 rad
Timestamp: 103501 ms, Roll: -3.1197 rad, Pitch: 0.201556 rad
Timestamp: 103511 ms, Roll: -3.11468 rad, Pitch: 0.191149 rad
Timestamp: 103521 ms, Roll: -3.11064 rad, Pitch: 0.181584 rad
Timestamp: 103531 ms, Roll: -3.11253 rad, Pitch: 0.173652 rad
Timestamp: 103541 ms, Roll: -3.11382 rad, Pitch: 0.156067 rad
Timestamp: 103551 ms, Roll: -3.12414 rad, Pitch: 0.142738 rad
Timestamp: 103561 ms, Roll: -3.11801 rad, Pitch: 0.132515 rad
Timestamp: 103571 ms, Roll: -3.121 rad, Pitch: 0.124962 rad
Timestamp: 103581 ms, Roll: -3.11801 rad, Pitch: 0.117374 rad
Timestamp: 103591 ms, Roll: -3.12223 rad, Pitch: 0.111643 rad
Timestamp: 103601 ms, Roll: -3.12025 rad, Pitch: 0.0982376 rad
Timestamp: 103611 ms, Roll: -3.11329 rad, Pitch: 0.0947231 rad
Timestamp: 103621 ms, Roll: -3.11711 rad, Pitch: 0.0986289 rad
Timestamp: 103631 ms, Roll: -3.12115 rad, Pitch: 0.0907332 rad
Timestamp: 103641 ms, Roll: -3.12829 rad, Pitch: 0.0715194 rad
Timestamp: 103651 ms, Roll: -3.12538 rad, Pitch: 0.0647438 rad
Timestamp: 103661 ms, Roll: -3.12045 rad, Pitch: 0.0583296 rad
Timestamp: 103671 ms, Roll: -3.1174 rad, Pitch: 0.0543659 rad
Timestamp: 103681 ms, Roll: -3.11627 rad, Pitch: 0.0475679 rad
Timestamp: 103691 ms, Roll: -3.12647 rad, Pitch: 0.0382834 rad
Timestamp: 103701 ms, Roll: -3.12242 rad, Pitch: 0.0292496 rad
Timestamp: 103711 ms, Roll: -3.12336 rad, Pitch: 0.018232 rad
Timestamp: 103721 ms, Roll: -3.12332 rad, Pitch: 0.013195 rad
Timestamp: 103731 ms, Roll: -3.12347 rad, Pitch: 0.00704807 rad
Timestamp: 103741 ms, Roll: -3.13651 rad, Pitch: 0.00101728 rad
Timestamp: 103751 ms, Roll: -3.13149 rad, Pitch: -0 rad
Timestamp: 103761 ms, Roll: -3.12842 rad, Pitch: -0.0091175 rad
Timestamp: 103771 ms, Roll: -3.13041 rad, Pitch: -0.00406476 rad
Timestamp: 103781 ms, Roll: -3.12533 rad, Pitch: -0.00304837 rad
Timestamp: 103791 ms, Roll: -3.13348 rad, Pitch: -0.0121694 rad
Timestamp: 103801 ms, Roll: -3.13255 rad, Pitch: -0.0291363 rad
Timestamp: 103811 ms, Roll: -3.12755 rad, Pitch: -0.0370907 rad
Timestamp: 103821 ms, Roll: -3.11973 rad, Pitch: -0.0486577 rad
Timestamp: 103831 ms, Roll: -3.12361 rad, Pitch: -0.0508968 rad
Timestamp: 103841 ms, Roll: -3.13253 rad, Pitch: -0.0493034 rad
Timestamp: 103851 ms, Roll: -3.13246 rad, Pitch: -0.053753 rad
Timestamp: 103861 ms, Roll: -3.13454 rad, Pitch: -0.0553855 rad
Timestamp: 103871 ms, Roll: -3.13246 rad, Pitch: -0.0618474 rad
Timestamp: 103881 ms, Roll: -3.12656 rad, Pitch: -0.0670261 rad
Timestamp: 103891 ms, Roll: -3.12955 rad, Pitch: -0.0621643 rad
Timestamp: 103901 ms, Roll: -3.12952 rad, Pitch: -0.0652946 rad
Timestamp: 103911 ms, Roll: -3.13147 rad, Pitch: -0.0666991 rad
Timestamp: 103921 ms, Roll: -3.13044 rad, Pitch: -0.0738971 rad
Timestamp: 103931 ms, Roll: -3.12952 rad, Pitch: -0.0733037 rad
Timestamp: 103941 ms, Roll: -3.13456 rad, Pitch: -0.0792288 rad
Timestamp: 103951 ms, Roll: -3.12748 rad, Pitch: -0.0794615 rad
Timestamp: 103961 ms, Roll: -3.13247 rad, Pitch: -0.085904 rad
Timestamp: 103971 ms, Roll: -3.13145 rad, Pitch: -0.0869965 rad
Timestamp: 103981 ms, Roll: -3.13348 rad, Pitch: -0.0920284 rad
Timestamp: 103991 ms, Roll: -3.13056 rad, Pitch: -0.0930051 rad
Timestamp: 104001 ms, Roll: -3.13255 rad, Pitch: -0.095185 rad
Timestamp: 104011 ms, Roll: -3.13457 rad, Pitch: -0.0969843 rad
Timestamp: 104021 ms, Roll: -3.1305 rad, Pitch: -0.101459 rad
Timestamp: 104031 ms, Roll: -3.13246 rad, Pitch: -0.0981566 rad
Timestamp: 104041 ms, Roll: -3.12849 rad, Pitch: -0.0934688 rad
Timestamp: 104051 ms, Roll: -3.12854 rad, Pitch: -0.0901091 rad
Timestamp: 104061 ms, Roll: -3.1375 rad, Pitch: -0.0969309 rad
Timestamp: 104071 ms, Roll: -3.13145 rad, Pitch: -0.105083 rad
Timestamp: 104081 ms, Roll: -3.13252 rad, Pitch: -0.10545 rad
Timestamp: 104091 ms, Roll: -3.12952 rad, Pitch: -0.114181 rad
Timestamp: 104101 ms, Roll: 3.14159 rad, Pitch: -0.112971 rad
Timestamp: 104111 ms, Roll: -3.13142 rad, Pitch: -0.110428 rad
Timestamp: 104121 ms, Roll: -3.13546 rad, Pitch: -0.109982 rad
Timestamp: 104131 ms, Roll: -3.14057 rad, Pitch: -0.110095 rad
Timestamp: 104141 ms, Roll: -3.13446 rad, Pitch: -0.110543 rad
Timestamp: 104151 ms, Roll: -3.13956 rad, Pitch: -0.111102 rad
Timestamp: 104161 ms, Roll: -3.12952 rad, Pitch: -0.114181 rad
Timestamp: 104171 ms, Roll: -3.13357 rad, Pitch: -0.116814 rad
Timestamp: 104181 ms, Roll: -3.13555 rad, Pitch: -0.113307 rad
Timestamp: 104191 ms, Roll: -3.13551 rad, Pitch: -0.103978 rad
Timestamp: 104201 ms, Roll: -3.13857 rad, Pitch: -0.103459 rad
Timestamp: 104211 ms, Roll: -3.13547 rad, Pitch: -0.106734 rad
Timestamp: 104221 ms, Roll: -3.1284 rad, Pitch: -0.100163 rad
Timestamp: 104231 ms, Roll: -3.12941 rad, Pitch: -0.0961422 rad
Timestamp: 104241 ms, Roll: -3.13454 rad, Pitch: -0.100465 rad
Timestamp: 104251 ms, Roll: -3.13652 rad, Pitch: -0.0980605 rad
Timestamp: 104261 ms, Roll: -3.12937 rad, Pitch: -0.103491 rad
Timestamp: 104271 ms, Roll: -3.13346 rad, Pitch: -0.109315 rad
Timestamp: 104281 ms, Roll: -3.12857 rad, Pitch: -0.104816 rad
Timestamp: 104291 ms, Roll: -3.13854 rad, Pitch: -0.112443 rad
Timestamp: 104301 ms, Roll: 3.13853 rad, Pitch: -0.101895 rad
Timestamp: 104311 ms, Roll: -3.13548 rad, Pitch: -0.100575 rad
Timestamp: 104321 ms, Roll: -3.13545 rad, Pitch: -0.103115 rad
Timestamp: 104331 ms, Roll: -3.13119 rad, Pitch: -0.114989 rad
Timestamp: 104341 ms, Roll: -3.11694 rad, Pitch: -0.0953417 rad
Timestamp: 104351 ms, Roll: -3.13652 rad, Pitch: -0.110099 rad
Timestamp: 104361 ms, Roll: -3.12332 rad, Pitch: -0.10618 rad
Timestamp: 104371 ms, Roll: 3.13952 rad, Pitch: -0.106224 rad
Timestamp: 104381 ms, Roll: -3.13345 rad, Pitch: -0.0993632 rad
Timestamp: 104391 ms, Roll: -3.13958 rad, Pitch: -0.100266 rad
Timestamp: 104401 ms, Roll: -3.13047 rad, Pitch: -0.107764 rad
Timestamp: 104411 ms, Roll: -3.12844 rad, Pitch: -0.10787 rad
Timestamp: 104421 ms, Roll: -3.12626 rad, Pitch: -0.102895 rad
Timestamp: 104431 ms, Roll: -3.13749 rad, Pitch: -0.101088 rad
Timestamp: 104441 ms, Roll: -3.13956 rad, Pitch: -0.1044 rad
Timestamp: 104451 ms, Roll: -3.13257 rad, Pitch: -0.100955 rad
Timestamp: 104461 ms, Roll: -3.13247 rad, Pitch: -0.10107 rad
Timestamp: 104471 ms, Roll: -3.13141 rad, Pitch: -0.1045 rad
Timestamp: 104481 ms, Roll: -3.13343 rad, Pitch: -0.104714 rad
Timestamp: 104491 ms, Roll: -3.13854 rad, Pitch: -0.102284 rad
Timestamp: 104501 ms, Roll: -3.13449 rad, Pitch: -0.0980593 rad
Timestamp: 104511 ms, Roll: -3.12842 rad, Pitch: -0.101967 rad
Timestamp: 104521 ms, Roll: -3.12945 rad, Pitch: -0.101865 rad
Timestamp: 104531 ms, Roll: -3.13254 rad, Pitch: -0.106234 rad
Timestamp: 104541 ms, Roll: -3.13856 rad, Pitch: -0.10177 rad
Timestamp: 104551 ms, Roll: -3.13345 rad, Pitch: -0.0984554 rad
Timestamp: 104561 ms, Roll: -3.13545 rad, Pitch: -0.10301 rad
Timestamp: 104571 ms, Roll: -3.13047 rad, Pitch: -0.0997626 rad
Timestamp: 104581 ms, Roll: -3.13152 rad, Pitch: -0.104347 rad
Timestamp: 104591 ms, Roll: -3.13454 rad, Pitch: -0.10246 rad
Timestamp: 104601 ms, Roll: -3.12837 rad, Pitch: -0.102379 rad
Timestamp: 104611 ms, Roll: -3.13345 rad, Pitch: -0.102488 rad
Timestamp: 104621 ms, Roll: -3.12747 rad, Pitch: -0.0985598 rad
Timestamp: 104631 ms, Roll: -3.13449 rad, Pitch: -0.0980593 rad
Timestamp: 104641 ms, Roll: -3.13339 rad, Pitch: -0.097126 rad
Timestamp: 104651 ms, Roll: 3.14159 rad, Pitch: -0.0987584 rad
Timestamp: 104661 ms, Roll: -3.13647 rad, Pitch: -0.100073 rad
Timestamp: 104671 ms, Roll: -3.12836 rad, Pitch: -0.10349 rad
Timestamp: 104681 ms, Roll: -3.13453 rad, Pitch: -0.101564 rad
Timestamp: 104691 ms, Roll: -3.13347 rad, Pitch: -0.105191 rad
Timestamp: 104701 ms, Roll: -3.12955 rad, Pitch: -0.102047 rad
Timestamp: 104711 ms, Roll: -3.13036 rad, Pitch: -0.0947047 rad
Timestamp: 104721 ms, Roll: -3.13338 rad, Pitch: -0.100275 rad
Timestamp: 104731 ms, Roll: -3.13354 rad, Pitch: -0.0972744 rad
Timestamp: 104741 ms, Roll: -3.13353 rad, Pitch: -0.104454 rad
Timestamp: 104751 ms, Roll: -3.13355 rad, Pitch: -0.107123 rad
Timestamp: 104761 ms, Roll: -3.12427 rad, Pitch: -0.100562 rad
Timestamp: 104771 ms, Roll: -3.12937 rad, Pitch: -0.0984513 rad
Timestamp: 104781 ms, Roll: -3.13247 rad, Pitch: -0.0999655 rad
Timestamp: 104791 ms, Roll: -3.13556 rad, Pitch: -0.10613 rad
Timestamp: 104801 ms, Roll: -3.13151 rad, Pitch: -0.103455 rad
Timestamp: 104811 ms, Roll: -3.12635 rad, Pitch: -0.104283 rad
Timestamp: 104821 ms, Roll: -3.13446 rad, Pitch: -0.104609 rad
Timestamp: 104831 ms, Roll: -3.1375 rad, Pitch: -0.101895 rad
Timestamp: 104841 ms, Roll: -3.13853 rad, Pitch: -0.0977463 rad
Timestamp: 104851 ms, Roll: -3.13754 rad, Pitch: -0.0999688 rad
Timestamp: 104861 ms, Roll: -3.12523 rad, Pitch: -0.10087 rad
Timestamp: 104871 ms, Roll: -3.13752 rad, Pitch: -0.104505 rad
Timestamp: 104881 ms, Roll: -3.13142 rad, Pitch: -0.106407 rad
Timestamp: 104891 ms, Roll: -3.13653 rad, Pitch: -0.102977 rad
Timestamp: 104901 ms, Roll: -3.13856 rad, Pitch: -0.105877 rad
Timestamp: 104911 ms, Roll: -3.11949 rad, Pitch: -0.103125 rad
Timestamp: 104921 ms, Roll: -3.12948 rad, Pitch: -0.105552 rad
Timestamp: 104931 ms, Roll: -3.13554 rad, Pitch: -0.10456 rad
Timestamp: 104941 ms, Roll: -3.13351 rad, Pitch: -0.100665 rad
Timestamp: 104951 ms, Roll: -3.13242 rad, Pitch: -0.0985542 rad
Timestamp: 104961 ms, Roll: -3.13035 rad, Pitch: -0.0958142 rad
Timestamp: 104971 ms, Roll: -3.13442 rad, Pitch: -0.101086 rad
Timestamp: 104981 ms, Roll: -3.14057 rad, Pitch: -0.103919 rad
Timestamp: 104991 ms, Roll: -3.13555 rad, Pitch: -0.100365 rad
Timestamp: 105001 ms, Roll: -3.13554 rad, Pitch: -0.104455 rad
Timestamp: 105011 ms, Roll: -3.12451 rad, Pitch: -0.105123 rad
Timestamp: 105021 ms, Roll: 3.14159 rad, Pitch: -0.10493 rad
Timestamp: 105031 ms, Roll: -3.12848 rad, Pitch: -0.102556 rad
Timestamp: 105041 ms, Roll: -3.13354 rad, Pitch: -0.10524 rad
Timestamp: 105051 ms, Roll: -3.1186 rad, Pitch: -0.0996425 rad
Timestamp: 105061 ms, Roll: -3.13649 rad, Pitch: -0.112897 rad
Timestamp: 105071 ms, Roll: -3.12941 rad, Pitch: -0.0961422 rad
Timestamp: 105081 ms, Roll: 3.14055 rad, Pitch: -0.0983318 rad
Timestamp: 105091 ms, Roll: 3.14159 rad, Pitch: -0.0941764 rad
Timestamp: 105101 ms, Roll: -3.12744 rad, Pitch: -0.0947514 rad
Timestamp: 105111 ms, Roll: -3.13749 rad, Pitch: -0.101088 rad
Timestamp: 105121 ms, Roll: -3.11855 rad, Pitch: -0.101824 rad
Timestamp: 105131 ms, Roll: -3.12959 rad, Pitch: -0.105598 rad
Timestamp: 105141 ms, Roll: -3.13758 rad, Pitch: -0.108786 rad
Timestamp: 105151 ms, Roll: 3.14159 rad, Pitch: -0.115689 rad
Timestamp: 105161 ms, Roll: -3.1146 rad, Pitch: -0.0897257 rad
Timestamp: 105171 ms, Roll: -3.13652 rad, Pitch: -0.0950462 rad
Timestamp: 105181 ms, Roll: 3.14057 rad, Pitch: -0.09745 rad
Timestamp: 105191 ms, Roll: -3.12959 rad, Pitch: -0.0927266 rad
Timestamp: 105201 ms, Roll: -3.13444 rad, Pitch: -0.0998686 rad
Timestamp: 105211 ms, Roll: 3.14159 rad, Pitch: -0.101192 rad
Timestamp: 105221 ms, Roll: -3.12456 rad, Pitch: -0.103819 rad
Timestamp: 105231 ms, Roll: -3.1267 rad, Pitch: -0.101918 rad
Timestamp: 105241 ms, Roll: -3.12659 rad, Pitch: -0.0996575 rad
Timestamp: 105251 ms, Roll: -3.12741 rad, Pitch: -0.088915 rad
Timestamp: 105261 ms, Roll: -3.13032 rad, Pitch: -0.0848315 rad
Timestamp: 105271 ms, Roll: -3.14056 rad, Pitch: -0.077166 rad
Timestamp: 105281 ms, Roll: -3.13752 rad, Pitch: -0.0702202 rad
Timestamp: 105291 ms, Roll: -3.12551 rad, Pitch: -0.069227 rad
Timestamp: 105301 ms, Roll: -3.12248 rad, Pitch: -0.0682916 rad
Timestamp: 105311 ms, Roll: -3.13748 rad, Pitch: -0.0688206 rad
Timestamp: 105321 ms, Roll: -3.12338 rad, Pitch: -0.0626605 rad
Timestamp: 105331 ms, Roll: -3.12133 rad, Pitch: -0.0647391 rad
Timestamp: 105341 ms, Roll: -3.12548 rad, Pitch: -0.0703679 rad
Timestamp: 105351 ms, Roll: -3.12444 rad, Pitch: -0.0664914 rad
Timestamp: 105361 ms, Roll: -3.14055 rad, Pitch: -0.0790019 rad
Timestamp: 105371 ms, Roll: -3.13656 rad, Pitch: -0.08539 rad
Timestamp: 105381 ms, Roll: -3.11891 rad, Pitch: -0.0855673 rad
Timestamp: 105391 ms, Roll: -3.13248 rad, Pitch: -0.0838078 rad
Timestamp: 105401 ms, Roll: -3.14058 rad, Pitch: -0.0797897 rad
Timestamp: 105411 ms, Roll: -3.11136 rad, Pitch: -0.0674072 rad
Timestamp: 105421 ms, Roll: -3.1126 rad, Pitch: -0.0579108 rad
Timestamp: 105431 ms, Roll: -3.12442 rad, Pitch: -0.0403761 rad
Timestamp: 105441 ms, Roll: -3.12618 rad, Pitch: -0.048261 rad
Timestamp: 105451 ms, Roll: 3.14159 rad, Pitch: -0.0662928 rad
Timestamp: 105461 ms, Roll: -3.13855 rad, Pitch: -0.0900193 rad
Timestamp: 105471 ms, Roll: -3.12946 rad, Pitch: -0.0887386 rad
Timestamp: 105481 ms, Roll: -3.09823 rad, Pitch: -0.0972338 rad
Timestamp: 105491 ms, Roll: 3.14159 rad, Pitch: -0.0763765 rad
Timestamp: 105501 ms, Roll: -3.1182 rad, Pitch: -0.031517 rad
Timestamp: 105511 ms, Roll: -3.11892 rad, Pitch: -0.0226707 rad
Timestamp: 105521 ms, Roll: -3.14058 rad, Pitch: -0.0463844 rad
Timestamp: 105531 ms, Roll: -3.1328 rad, Pitch: -0.125433 rad
Timestamp: 105541 ms, Roll: -3.12374 rad, Pitch: -0.183402 rad
Timestamp: 105551 ms, Roll: -3.10256 rad, Pitch: -0.0461806 rad
Timestamp: 105561 ms, Roll: -3.08885 rad, Pitch: -0.00202763 rad
Timestamp: 105571 ms, Roll: -3.1067 rad, Pitch: -0.0256461 rad
Timestamp: 105581 ms, Roll: 3.10634 rad, Pitch: -0.0321266 rad
Timestamp: 105591 ms, Roll: 3.12131 rad, Pitch: -0.0668237 rad
Timestamp: 105601 ms, Roll: -3.13559 rad, Pitch: -0.0898459 rad
